[suro]
49.5135154694356,11.7309137092055
49.5155773314862,11.7326303229751
49.5191714507438,11.7327161536635
49.5225145803592,11.7388959632339
49.5233224690574,11.7459340796889
49.5206758873553,11.7519851432265
49.5184749366384,11.7566200004043
49.5176669678479,11.7618985877456
49.5155773314862,11.7632718787612
49.5123451847403,11.76052529673
49.5078309671973,11.7631860480727
49.5050442052158,11.7658467994155
49.5042081456677,11.7698808417739
49.5020343239815,11.7714687095107
49.499776791548,11.7709108100356
49.4983274565741,11.7724557624282
49.4974634095328,11.7747731910171
49.4967317640449,11.7805355019439
49.4966585969768,11.7815010971892
49.4965610407159,11.7821662850249
49.4964669684229,11.7827992863524
49.4963171492128,11.7840223736632
49.4962265606307,11.7852883763182
49.4961847504593,11.7869781679976
49.4961812662767,11.7873536772597
49.4981532739457,11.7872624821532
49.4983135396288,11.7872571177352
49.4983170236596,11.7882119841445
49.4962439815249,11.7885499424804
49.4962335289891,11.7894672579635
49.4969846135516,11.7929104452547
49.497123978373,11.796386588138
49.4950876909804,11.8022659902987
49.4923280788419,11.8042400961336
49.4893731701321,11.8041542654452
49.4838252654033,11.801236022037
49.483239771448,11.7961290960726
49.4826263893189,11.790249693912
49.4818178284087,11.7854431753573
49.483239771448,11.7803362493929
49.4843549919969,11.7755726461825
49.4846616731947,11.7701653128084
49.4838531458932,11.7670754080233
49.4834906982861,11.7623547201571
49.4836579821305,11.7582777624544
49.484076189241,11.7551878576693
49.484745313188,11.7503813391146
49.4866689935989,11.7463902121004
49.4884810871675,11.7434719686922
49.4894004780426,11.7396533796409
49.4900137753088,11.7354047605613
49.4913518517649,11.732100279055
49.4924390119535,11.7311132261375
49.4939721455421,11.7312419721702
49.4953658616786,11.7308986494163
49.4959651474156,11.7298043081382
49.4964111227366,11.7283881017784
49.4961741988533,11.7276370832542
49.4951846808251,11.726521284304
49.4944738879231,11.7255342313865
49.4946132598939,11.723452837191
49.493498273015,11.7215001890281
49.4917560551676,11.7190325567344
49.4912960993094,11.7160928556541
49.492717767087,11.714268953524
49.4949198768328,11.7134535619834
49.4969760741246,11.7150341091944
49.4982975266224,11.718929048414
49.499175494817,11.7225553950021
49.5005411918117,11.7252590616891
49.5022457750424,11.7241789008647
49.5043499153618,11.7236210013896
49.5053253139528,11.7220975066691
49.5066908393121,11.7195011283427
49.5080841932486,11.7192436362773
49.5096029038375,11.7199731971293
49.5102856115848,11.7222691680461
49.5092130708315,11.7275893309513
49.5101739418156,11.7291335165187
49.5114836023841,11.7299274503871

[edelsfeld]
49.580228340733,11.6846999928155
49.5828995218401,11.6877469822563
49.5895072842265,11.6874465748466
49.5901193263988,11.6935405537284
49.5872816115925,11.6957721516288
49.5857235803292,11.6911372944511
49.5831638495192,11.690965633074
49.5818282844797,11.6973171040214
49.5807709362302,11.7023811146415
49.5773761369868,11.7021236225761
49.5750385969448,11.7037544056573
49.5733131979544,11.6989478871025
49.5723878580462,11.6995701595939
49.5713859664866,11.6978750034965
49.5700222477079,11.6961798473991
49.5687280711849,11.6956004902519
49.5670163656659,11.6940555378593
49.5642608111997,11.6927895352043
49.562270591805,11.6927251621879
49.5617138725594,11.6914377018608
49.5618669709847,11.6903862759269
49.5630499880851,11.689141730944
49.5638432893797,11.6866740986503
49.5647757498604,11.6853651806509
49.5661813655848,11.685901622454
49.5678235188357,11.68697450606
49.5696186909681,11.688412170092
49.5722347926111,11.6929397389091
49.5745794241376,11.691866855303
49.576360433938,11.6879186436332
